,DATE,PERMNO,GVKEY,CUSIP,TICKER,NAME,RETURN.OLD,RETURN,RETURN.DIFF,GSECTOR,SECTORNAMES,SECTOR,MKTCAP,ENTVAL,P2B,EV2S,SIZE
152,2004-11-01,65875,2136,92343V104,VZ,VERIZON COMMUNICATIONS INC,0.054476,0.054476,0,50,Telecommunications,TELCOM,112.1986025,146.9186025,2.987183241,2.011150995,11.62802582
153,2004-11-01,55976,11259,931142103,WMT,WAL-MART STORES INC,-0.034495,-0.034495,0,30,ConsumerStaples,COSTAP,221.8616,247.8236,4.491489189,0.747357057,12.30980904
154,2004-11-01,11850,4503,30231G102,XOM,EXXON MOBIL CORP,0.046729,0.046877,0,10,Energy,ENERGY,328.11526,313.27326,3.224529856,1.060792564,12.70112023
155,2004-12-01,24643,1356,13817101,AA,ALCOA INC,-0.075338,-0.075633,0,15,Materials,MATRLS,27.3661916,33.2091916,2.066152631,1.388576334,10.21706365
156,2004-12-01,19561,2285,97023105,BA,BOEING CO,-0.033601,-0.033601,0,20,Industrials,INDUST,41.06406754,49.74106754,3.638496149,0.933999315,10.62288875
157,2004-12-01,59408,7647,60505104,BAC,BANK OF AMERICA CORP,0.025286,0.025535,0,40,Financials,FINS,190.1471965,353.9071965,1.913450163,4.805126766,12.15555377
158,2004-12-01,18542,2817,149123101,CAT,CATERPILLAR INC,0.065101,0.065101,0,20,Industrials,INDUST,33.43978687,56.51978687,4.478342958,1.646079534,10.41750169
159,2004-12-01,14541,2991,166764100,CVX,CHEVRON CORP,-0.038278,-0.038278,0,10,Energy,ENERGY,110.6448712,111.1748712,2.446271749,0.704315995,11.61408099
160,2004-12-01,11703,4087,263534109,DD,DU PONT (E I) DE NEMOURS,0.082304,0.082304,0,15,Materials,MATRLS,48.77242605,51.72042605,4.378135193,2.136854489,10.79492039
161,2004-12-01,12060,5047,369604103,GE,GENERAL ELECTRIC CO,0.038462,0.038386,0,20,Industrials,INDUST,386.402067,733.532067,3.486722435,4.609930034,12.86463373
162,2004-12-01,27828,5606,428236103,HPQ,HEWLETT-PACKARD CO,0.0525,0.052546,0,45,InformationTechnology,INFOTK,56.85018,50.46118,1.506923077,0.588015988,10.94817467
163,2004-12-01,12490,6066,459200101,IBM,INTL BUSINESS MACHINES CORP,0.046053,0.046053,0,45,InformationTechnology,INFOTK,162.2224594,174.5794594,5.4534057,1.577278192,11.99672388
164,2004-12-01,59328,6008,458140100,INTC,INTEL CORP,0.04513,0.04513,0,45,InformationTechnology,INFOTK,146.25767,129.98967,3.791121335,3.385853042,11.89312521
165,2004-12-01,22111,6266,478160104,JNJ,JOHNSON & JOHNSON,0.051393,0.051393,0,35,HealthCare,HEALTH,188.4222787,178.3832787,5.922807615,3.497162772,12.14644089
166,2004-12-01,47896,2968,46625H100,JPM,JPMORGAN CHASE & CO,0.036122,0.036122,0,40,Financials,FINS,138.7270109,235.6740109,1.317270362,3.370045343,11.84026333
167,2004-12-01,11308,3144,191216100,KO,COCA-COLA CO,0.059272,0.059272,0,30,ConsumerStaples,COSTAP,100.324876,100.734876,6.295881767,4.839300344,11.51616896
168,2004-12-01,22592,7435,88579Y101,MMM,3M CO,0.03116,0.03116,0,20,Industrials,INDUST,63.48262226,63.61762226,6.117038183,3.124023878,11.05852148
169,2004-12-01,22752,7257,58933Y105,MRK,MERCK & CO,0.1606,0.162808,-0.002,35,HealthCare,HEALTH,70.98565746,70.76845746,4.106017831,3.078013599,11.17023313
170,2004-12-01,21936,8530,717081103,PFE,PFIZER INC,-0.031689,-0.031689,0,35,HealthCare,HEALTH,200.94897,199.60097,2.951442609,3.343847919,12.21080627
171,2004-12-01,18163,8762,742718109,PG,PROCTER & GAMBLE CO,0.029918,0.029918,0,30,ConsumerStaples,COSTAP,138.944808,154.020808,7.070982595,2.664351093,11.84183207
172,2004-12-01,66093,9899,00206R102,T,AT&T INC,0.023838,0.023838,0,50,Telecommunications,TELCOM,85.06450224,111.1705022,2.100150658,2.701723103,11.3511651
173,2004-12-01,17830,10983,913017109,UTX,UNITED TECHNOLOGIES CORP,0.059131,0.059131,0,20,Industrials,INDUST,52.8219783,56.1479783,3.770843682,1.441613903,10.87468264
174,2004-12-01,65875,2136,92343V104,VZ,VERIZON COMMUNICATIONS INC,-0.017463,-0.017463,0,50,Telecommunications,TELCOM,112.1986025,146.9186025,2.987183241,2.011150995,11.62802582
175,2004-12-01,55976,11259,931142103,WMT,WAL-MART STORES INC,0.017096,0.017069,0,30,ConsumerStaples,COSTAP,221.8616,247.8236,4.491489189,0.747357057,12.30980904
176,2004-12-01,11850,4503,30231G102,XOM,EXXON MOBIL CORP,0.000195,0.000195,0,10,Energy,ENERGY,328.11526,313.27326,3.224529856,1.060792564,12.70112023
177,2005-01-01,24643,1356,13817101,AA,ALCOA INC,-0.060789,-0.06049,0,15,Materials,MATRLS,26.50041429,33.27941429,1.98534719,1.337382024,10.18491565
178,2005-01-01,19561,2285,97023105,BA,BOEING CO,-0.0226,-0.0226,0,20,Industrials,INDUST,46.0086046,54.2916046,4.008416501,1.070333661,10.73658371
179,2005-01-01,59408,7647,60505104,BAC,BANK OF AMERICA CORP,-0.013194,-0.013194,0,40,Financials,FINS,177.9575679,378.4955679,1.811309827,4.772476521,12.08930042
180,2005-01-01,18542,2817,149123101,CAT,CATERPILLAR INC,-0.082043,-0.082231,0,20,Industrials,INDUST,31.2445908,55.1615908,4.033121311,1.653723192,10.34960155
181,2005-01-01,14541,2991,166764100,CVX,CHEVRON CORP,0.035993,0.035993,0,10,Energy,ENERGY,122.3472082,121.5422082,2.625927374,0.791826551,11.71461825
182,2005-01-01,11703,4087,263534109,DD,DU PONT (E I) DE NEMOURS,-0.030377,-0.030377,0,15,Materials,MATRLS,51.02597052,55.31397052,4.375029625,1.816670078,10.84009001
183,2005-01-01,12060,5047,369604103,GE,GENERAL ELECTRIC CO,-0.010137,-0.010137,0,20,Industrials,INDUST,382.4494752,739.2474752,3.388346757,5.373843994,12.85435183
184,2005-01-01,27828,5606,428236103,HPQ,HEWLETT-PACKARD CO,-0.065808,-0.065808,0,45,InformationTechnology,INFOTK,56.85018,50.46118,1.506923077,0.588015988,10.94817467
185,2005-01-01,12490,6066,459200101,IBM,INTL BUSINESS MACHINES CORP,-0.052343,-0.052343,0,45,InformationTechnology,INFOTK,147.425273,162.186273,4.927315273,1.769974168,11.9010767
186,2005-01-01,59328,6008,458140100,INTC,INTEL CORP,-0.040188,-0.040188,0,45,InformationTechnology,INFOTK,143.39879,127.96879,3.802571929,3.39115937,11.87338477
187,2005-01-01,22111,6266,478160104,JNJ,JOHNSON & JOHNSON,0.020183,0.020183,0,35,HealthCare,HEALTH,199.6254438,188.7534438,5.931700355,3.677397205,12.20419811
188,2005-01-01,47896,2968,46625H100,JPM,JPMORGAN CHASE & CO,-0.03435,-0.034682,0,40,Financials,FINS,121.9753108,208.1603108,1.161658563,2.767500409,11.71157393
189,2005-01-01,11308,3144,191216100,KO,COCA-COLA CO,-0.003602,-0.003602,0,30,ConsumerStaples,COSTAP,100.3819049,100.3589049,6.07969868,4.819386521,11.51673724
190,2005-01-01,22592,7435,88579Y101,MMM,3M CO,0.027903,0.027903,0,20,Industrials,INDUST,65.9444533,66.1834533,6.408596045,3.202838429,11.09656805
191,2005-01-01,22752,7257,58933Y105,MRK,MERCK & CO,-0.127256,-0.127256,0,35,HealthCare,HEALTH,71.38892748,69.22092748,4.044927615,3.227263412,11.17589806
192,2005-01-01,21936,8530,717081103,PFE,PFIZER INC,-0.101525,-0.101525,0,35,HealthCare,HEALTH,195.3264869,193.1864869,2.900385877,3.977322056,12.18242773
193,2005-01-01,18163,8762,742718109,PG,PROCTER & GAMBLE CO,-0.029049,-0.029253,0,30,ConsumerStaples,COSTAP,132.2032,147.5772,7.149210469,2.582368587,11.79209541
194,2005-01-01,66093,9899,00206R102,T,AT&T INC,-0.065483,-0.066141,0.001,50,Telecommunications,TELCOM,78.25081804,104.900818,1.936709683,2.562556626,11.26767456
195,2005-01-01,17830,10983,913017109,UTX,UNITED TECHNOLOGIES CORP,-0.025835,-0.025835,0,20,Industrials,INDUST,52.03192618,54.91392618,3.539586815,1.464371365,10.85961277
196,2005-01-01,65875,2136,92343V104,VZ,VERIZON COMMUNICATIONS INC,-0.111948,-0.112917,0.001,50,Telecommunications,TELCOM,98.234393,134.710393,2.586476909,1.904626075,11.49511167
197,2005-01-01,55976,11259,931142103,WMT,WAL-MART STORES INC,-0.007951,-0.007951,0,30,ConsumerStaples,COSTAP,221.8616,247.8236,4.491489189,0.747357057,12.30980904
198,2005-01-01,11850,4503,30231G102,XOM,EXXON MOBIL CORP,0.006633,0.006633,0,10,Energy,ENERGY,379.397806,357.952806,3.658680071,1.238813925,12.84634055
199,2005-02-01,24643,1356,13817101,AA,ALCOA INC,0.093528,0.093996,0,15,Materials,MATRLS,26.50041429,33.27941429,1.98534719,1.337382024,10.18491565
200,2005-02-01,19561,2285,97023105,BA,BOEING CO,0.091304,0.091464,0,20,Industrials,INDUST,46.0086046,54.2916046,4.008416501,1.070333661,10.73658371
201,2005-02-01,59408,7647,60505104,BAC,BANK OF AMERICA CORP,0.006038,0.006038,0,40,Financials,FINS,177.9575679,378.4955679,1.811309827,4.772476521,12.08930042
202,2005-02-01,18542,2817,149123101,CAT,CATERPILLAR INC,0.066779,0.066779,0,20,Industrials,INDUST,31.2445908,55.1615908,4.033121311,1.653723192,10.34960155
203,2005-02-01,14541,2991,166764100,CVX,CHEVRON CORP,0.148529,0.149079,-0.001,10,Energy,ENERGY,122.3472082,121.5422082,2.625927374,0.791826551,11.71461825
204,2005-02-01,11703,4087,263534109,DD,DU PONT (E I) DE NEMOURS,0.128049,0.128491,0,15,Materials,MATRLS,51.02597052,55.31397052,4.375029625,1.816670078,10.84009001
205,2005-02-01,12060,5047,369604103,GE,GENERAL ELECTRIC CO,-0.019651,-0.019625,0,20,Industrials,INDUST,382.4494752,739.2474752,3.388346757,5.373843994,12.85435183
206,2005-02-01,27828,5606,428236103,HPQ,HEWLETT-PACKARD CO,0.061766,0.061766,0,45,InformationTechnology,INFOTK,58.93313,51.60113,1.543843292,0.598065948,10.98415869
207,2005-02-01,12490,6066,459200101,IBM,INTL BUSINESS MACHINES CORP,-0.007065,-0.007101,0,45,InformationTechnology,INFOTK,147.425273,162.186273,4.927315273,1.769974168,11.9010767
208,2005-02-01,59328,6008,458140100,INTC,INTEL CORP,0.07216,0.072396,0,45,InformationTechnology,INFOTK,143.39879,127.96879,3.802571929,3.39115937,11.87338477
209,2005-02-01,22111,6266,478160104,JNJ,JOHNSON & JOHNSON,0.018315,0.018299,0,35,HealthCare,HEALTH,199.6254438,188.7534438,5.931700355,3.677397205,12.20419811
210,2005-02-01,47896,2968,46625H100,JPM,JPMORGAN CHASE & CO,-0.020895,-0.020895,0,40,Financials,FINS,121.9753108,208.1603108,1.161658563,2.767500409,11.71157393
211,2005-02-01,11308,3144,191216100,KO,COCA-COLA CO,0.031574,0.031574,0,30,ConsumerStaples,COSTAP,100.3819049,100.3589049,6.07969868,4.819386521,11.51673724
212,2005-02-01,22592,7435,88579Y101,MMM,3M CO,0,1.80E-05,0,20,Industrials,INDUST,65.9444533,66.1834533,6.408596045,3.202838429,11.09656805
213,2005-02-01,22752,7257,58933Y105,MRK,MERCK & CO,0.130125,0.130125,0,35,HealthCare,HEALTH,71.38892748,69.22092748,4.044927615,3.227263412,11.17589806
214,2005-02-01,21936,8530,717081103,PFE,PFIZER INC,0.096027,0.096315,0,35,HealthCare,HEALTH,195.3264869,193.1864869,2.900385877,3.977322056,12.18242773
215,2005-02-01,18163,8762,742718109,PG,PROCTER & GAMBLE CO,-0.00263,-0.00263,0,30,ConsumerStaples,COSTAP,132.2032,147.5772,7.149210469,2.582368587,11.79209541
216,2005-02-01,66093,9899,00206R102,T,AT&T INC,0.012626,0.012626,0,50,Telecommunications,TELCOM,78.25081804,104.900818,1.936709683,2.562556626,11.26767456
217,2005-02-01,17830,10983,913017109,UTX,UNITED TECHNOLOGIES CORP,-0.003576,-0.00368,0,20,Industrials,INDUST,52.03192618,54.91392618,3.539586815,1.464371365,10.85961277
218,2005-02-01,65875,2136,92343V104,VZ,VERIZON COMMUNICATIONS INC,0.010677,0.010677,0,50,Telecommunications,TELCOM,98.234393,134.710393,2.586476909,1.904626075,11.49511167
219,2005-02-01,55976,11259,931142103,WMT,WAL-MART STORES INC,-0.015076,-0.015076,0,30,ConsumerStaples,COSTAP,197.1405171,225.0985171,4.177502428,0.795344912,12.19167204
220,2005-02-01,11850,4503,30231G102,XOM,EXXON MOBIL CORP,0.232171,0.232947,-0.001,10,Energy,ENERGY,379.397806,357.952806,3.658680071,1.238813925,12.84634055
221,2005-03-01,24643,1356,13817101,AA,ALCOA INC,-0.053861,-0.053861,0,15,Materials,MATRLS,26.50041429,33.27941429,1.98534719,1.337382024,10.18491565
222,2005-03-01,19561,2285,97023105,BA,BOEING CO,0.063489,0.063489,0,20,Industrials,INDUST,46.0086046,54.2916046,4.008416501,1.070333661,10.73658371
223,2005-03-01,59408,7647,60505104,BAC,BANK OF AMERICA CORP,-0.045016,-0.04554,0.001,40,Financials,FINS,177.9575679,378.4955679,1.811309827,4.772476521,12.08930042
224,2005-03-01,18542,2817,149123101,CAT,CATERPILLAR INC,-0.03798,-0.03798,0,20,Industrials,INDUST,31.2445908,55.1615908,4.033121311,1.653723192,10.34960155
225,2005-03-01,14541,2991,166764100,CVX,CHEVRON CORP,-0.060728,-0.060728,0,10,Energy,ENERGY,122.3472082,121.5422082,2.625927374,0.791826551,11.71461825
226,2005-03-01,11703,4087,263534109,DD,DU PONT (E I) DE NEMOURS,-0.038649,-0.038649,0,15,Materials,MATRLS,51.02597052,55.31397052,4.375029625,1.816670078,10.84009001
227,2005-03-01,12060,5047,369604103,GE,GENERAL ELECTRIC CO,0.024432,0.024432,0,20,Industrials,INDUST,382.4494752,739.2474752,3.388346757,5.373843994,12.85435183
228,2005-03-01,27828,5606,428236103,HPQ,HEWLETT-PACKARD CO,0.058654,0.059057,0,45,InformationTechnology,INFOTK,58.93313,51.60113,1.543843292,0.598065948,10.98415869
229,2005-03-01,12490,6066,459200101,IBM,INTL BUSINESS MACHINES CORP,-0.012962,-0.012962,0,45,InformationTechnology,INFOTK,147.425273,162.186273,4.927315273,1.769974168,11.9010767
230,2005-03-01,59328,6008,458140100,INTC,INTEL CORP,-0.03168,-0.03168,0,45,InformationTechnology,INFOTK,143.39879,127.96879,3.802571929,3.39115937,11.87338477
231,2005-03-01,22111,6266,478160104,JNJ,JOHNSON & JOHNSON,0.023781,0.023781,0,35,HealthCare,HEALTH,199.6254438,188.7534438,5.931700355,3.677397205,12.20419811
232,2005-03-01,47896,2968,46625H100,JPM,JPMORGAN CHASE & CO,-0.053352,-0.053352,0,40,Financials,FINS,121.9753108,208.1603108,1.161658563,2.767500409,11.71157393
233,2005-03-01,11308,3144,191216100,KO,COCA-COLA CO,-0.01986,-0.020031,0,30,ConsumerStaples,COSTAP,100.3819049,100.3589049,6.07969868,4.819386521,11.51673724
234,2005-03-01,22592,7435,88579Y101,MMM,3M CO,0.020848,0.020848,0,20,Industrials,INDUST,65.9444533,66.1834533,6.408596045,3.202838429,11.09656805
235,2005-03-01,22752,7257,58933Y105,MRK,MERCK & CO,0.033123,0.033357,0,35,HealthCare,HEALTH,71.38892748,69.22092748,4.044927615,3.227263412,11.17589806
236,2005-03-01,21936,8530,717081103,PFE,PFIZER INC,-0.000761,-0.000761,0,35,HealthCare,HEALTH,195.3264869,193.1864869,2.900385877,3.977322056,12.18242773
237,2005-03-01,18163,8762,742718109,PG,PROCTER & GAMBLE CO,-0.001695,-0.001695,0,30,ConsumerStaples,COSTAP,132.2032,147.5772,7.149210469,2.582368587,11.79209541
238,2005-03-01,66093,9899,00206R102,T,AT&T INC,-0.015378,-0.015378,0,50,Telecommunications,TELCOM,78.25081804,104.900818,1.936709683,2.562556626,11.26767456
239,2005-03-01,17830,10983,913017109,UTX,UNITED TECHNOLOGIES CORP,0.017821,0.017821,0,20,Industrials,INDUST,52.03192618,54.91392618,3.539586815,1.464371365,10.85961277
240,2005-03-01,65875,2136,92343V104,VZ,VERIZON COMMUNICATIONS INC,-0.013066,-0.013066,0,50,Telecommunications,TELCOM,98.234393,134.710393,2.586476909,1.904626075,11.49511167
241,2005-03-01,55976,11259,931142103,WMT,WAL-MART STORES INC,-0.026158,-0.026202,0,30,ConsumerStaples,COSTAP,197.1405171,225.0985171,4.177502428,0.795344912,12.19167204
242,2005-03-01,11850,4503,30231G102,XOM,EXXON MOBIL CORP,-0.058601,-0.058601,0,10,Energy,ENERGY,379.397806,357.952806,3.658680071,1.238813925,12.84634055
243,2005-04-01,24643,1356,13817101,AA,ALCOA INC,-0.045081,-0.045081,0,15,Materials,MATRLS,22.79181411,29.25881411,1.713541396,1.141139396,10.03415672
244,2005-04-01,19561,2285,97023105,BA,BOEING CO,0.018132,0.018132,0,20,Industrials,INDUST,51.502044,57.366044,4.626486166,0.976676042,10.84937678
245,2005-04-01,59408,7647,60505104,BAC,BANK OF AMERICA CORP,0.021315,0.021315,0,40,Financials,FINS,183.2018694,388.6648694,1.827103785,4.509500968,12.11834394
246,2005-04-01,18542,2817,149123101,CAT,CATERPILLAR INC,-0.03259,-0.032568,0,20,Industrials,INDUST,32.25176028,55.97976028,4.18582223,1.495185905,10.3813279
247,2005-04-01,14541,2991,166764100,CVX,CHEVRON CORP,-0.108215,-0.108215,0,10,Energy,ENERGY,116.5353228,114.3273228,2.401057439,0.633701321,11.66594971
248,2005-04-01,11703,4087,263534109,DD,DU PONT (E I) DE NEMOURS,-0.080601,-0.080601,0,15,Materials,MATRLS,42.78372439,47.20872439,3.50140964,1.528581932,10.66391304
249,2005-04-01,12060,5047,369604103,GE,GENERAL ELECTRIC CO,0.003882,0.003882,0,20,Industrials,INDUST,367.3181012,719.9031012,3.268419892,5.040773451,12.81398351
250,2005-04-01,27828,5606,428236103,HPQ,HEWLETT-PACKARD CO,-0.067001,-0.067001,0,45,InformationTechnology,INFOTK,58.93313,51.60113,1.543843292,0.598065948,10.98415869
251,2005-04-01,12490,6066,459200101,IBM,INTL BUSINESS MACHINES CORP,-0.16415,-0.16415,0,45,InformationTechnology,INFOTK,118.4076922,133.4666922,3.930545799,1.498278987,11.68188897
252,2005-04-01,59328,6008,458140100,INTC,INTEL CORP,0.012484,0.012484,0,45,InformationTechnology,INFOTK,158.53986,144.46386,4.214916255,3.912465063,11.97376132
253,2005-04-01,22111,6266,478160104,JNJ,JOHNSON & JOHNSON,0.021888,0.021888,0,35,HealthCare,HEALTH,193.32274,182.79474,5.496964372,3.580840386,12.1721163
254,2005-04-01,47896,2968,46625H100,JPM,JPMORGAN CHASE & CO,0.035549,0.036007,0,40,Financials,FINS,124.1125021,225.2435021,1.179260989,3.055060521,11.72894371
255,2005-04-01,11308,3144,191216100,KO,COCA-COLA CO,0.042477,0.042477,0,30,ConsumerStaples,COSTAP,99.67048475,99.49248475,6.098665162,3.941857557,11.50962487
256,2005-04-01,22592,7435,88579Y101,MMM,3M CO,-0.107597,-0.107597,0,20,Industrials,INDUST,55.3147056,55.3587056,5.476703525,2.614219192,10.92079408
257,2005-04-01,22752,7257,58933Y105,MRK,MERCK & CO,0.047266,0.047266,0,35,HealthCare,HEALTH,67.700094,61.836194,3.894144641,2.827392,11.12284285
258,2005-04-01,21936,8530,717081103,PFE,PFIZER INC,0.03426,0.03426,0,35,HealthCare,HEALTH,203.2784176,201.4874176,3.120255688,4.398520293,12.22233183
259,2005-04-01,18163,8762,742718109,PG,PROCTER & GAMBLE CO,0.026981,0.026991,0,30,ConsumerStaples,COSTAP,130.445475,146.640475,7.56074161,2.571196434,11.7787106
260,2005-04-01,66093,9899,00206R102,T,AT&T INC,0.018257,0.018234,0,50,Telecommunications,TELCOM,78.46821875,103.1682188,1.938156863,2.499956837,11.27044897
261,2005-04-01,17830,10983,913017109,UTX,UNITED TECHNOLOGIES CORP,0.00059,0.00059,0,20,Industrials,INDUST,52.62137465,57.84937465,3.445160053,1.304323923,10.87087768
262,2005-04-01,65875,2136,92343V104,VZ,VERIZON COMMUNICATIONS INC,0.019859,0.019999,0,50,Telecommunications,TELCOM,95.53762545,134.2936255,2.478021099,1.85971342,11.46727543
263,2005-04-01,55976,11259,931142103,WMT,WAL-MART STORES INC,-0.05927,-0.05927,0,30,ConsumerStaples,COSTAP,197.1405171,225.0985171,4.177502428,0.795344912,12.19167204
264,2005-04-01,11850,4503,30231G102,XOM,EXXON MOBIL CORP,-0.043121,-0.043121,0,10,Energy,ENERGY,362.355936,341.189936,3.464338369,1.078254567,12.80038226
265,2005-05-01,24643,1356,13817101,AA,ALCOA INC,-0.060992,-0.061356,0,15,Materials,MATRLS,22.79181411,29.25881411,1.713541396,1.141139396,10.03415672
266,2005-05-01,19561,2285,97023105,BA,BOEING CO,0.077789,0.078004,0,20,Industrials,INDUST,51.502044,57.366044,4.626486166,0.976676042,10.84937678
267,2005-05-01,59408,7647,60505104,BAC,BANK OF AMERICA CORP,0.028419,0.028419,0,40,Financials,FINS,183.2018694,388.6648694,1.827103785,4.509500968,12.11834394
268,2005-05-01,18542,2817,149123101,CAT,CATERPILLAR INC,0.068824,0.068825,0,20,Industrials,INDUST,32.25176028,55.97976028,4.18582223,1.495185905,10.3813279
269,2005-05-01,14541,2991,166764100,CVX,CHEVRON CORP,0.042885,0.043528,-0.001,10,Energy,ENERGY,116.5353228,114.3273228,2.401057439,0.633701321,11.66594971
270,2005-05-01,11703,4087,263534109,DD,DU PONT (E I) DE NEMOURS,-0.004882,-0.005,0,15,Materials,MATRLS,42.78372439,47.20872439,3.50140964,1.528581932,10.66391304
271,2005-05-01,12060,5047,369604103,GE,GENERAL ELECTRIC CO,0.007735,0.007735,0,20,Industrials,INDUST,367.3181012,719.9031012,3.268419892,5.040773451,12.81398351
272,2005-05-01,27828,5606,428236103,HPQ,HEWLETT-PACKARD CO,0.099658,0.099658,0,45,InformationTechnology,INFOTK,70.61016,61.83816,1.888679185,0.744715063,11.16492932
273,2005-05-01,12490,6066,459200101,IBM,INTL BUSINESS MACHINES CORP,-0.008248,-0.008239,0,45,InformationTechnology,INFOTK,118.4076922,133.4666922,3.930545799,1.498278987,11.68188897
274,2005-05-01,59328,6008,458140100,INTC,INTEL CORP,0.14966,0.15012,0,45,InformationTechnology,INFOTK,158.53986,144.46386,4.214916255,3.912465063,11.97376132
275,2005-05-01,22111,6266,478160104,JNJ,JOHNSON & JOHNSON,-0.017485,-0.017501,0,35,HealthCare,HEALTH,193.32274,182.79474,5.496964372,3.580840386,12.1721163
276,2005-05-01,47896,2968,46625H100,JPM,JPMORGAN CHASE & CO,0.007326,0.007326,0,40,Financials,FINS,124.1125021,225.2435021,1.179260989,3.055060521,11.72894371
277,2005-05-01,11308,3144,191216100,KO,COCA-COLA CO,0.027394,0.027394,0,30,ConsumerStaples,COSTAP,99.67048475,99.49248475,6.098665162,3.941857557,11.50962487
278,2005-05-01,22592,7435,88579Y101,MMM,3M CO,0.007846,0.007851,0,20,Industrials,INDUST,55.3147056,55.3587056,5.476703525,2.614219192,10.92079408
279,2005-05-01,22752,7257,58933Y105,MRK,MERCK & CO,-0.043068,-0.043068,0,35,HealthCare,HEALTH,67.700094,61.836194,3.894144641,2.827392,11.12284285
280,2005-05-01,21936,8530,717081103,PFE,PFIZER INC,0.033861,0.03397,0,35,HealthCare,HEALTH,203.2784176,201.4874176,3.120255688,4.398520293,12.22233183
281,2005-05-01,18163,8762,742718109,PG,PROCTER & GAMBLE CO,0.018467,0.018467,0,30,ConsumerStaples,COSTAP,130.445475,146.640475,7.56074161,2.571196434,11.7787106
282,2005-05-01,66093,9899,00206R102,T,AT&T INC,-0.017647,-0.017647,0,50,Telecommunications,TELCOM,78.46821875,103.1682188,1.938156863,2.499956837,11.27044897
